institutional_event_id,institutional_schema_version,source_type,source_dataset,source_schema_version,source_row_id,source_event_id,source_cycle_id,source_cycle_number,event_time,scan_time,token,token_key,mint,asset_key,decision,outcome,quote_successful,eligible,research_eligible,validation_status,validation_quality_score,validation_errors,validation_warnings,starting_amount_usd,ending_amount_usd,gross_profit_usd,estimated_cost_usd,net_profit_usd,gross_edge_bps,net_edge_bps,total_cost_bps,slippage_bps,price_impact_bps,network_fee_usd,dex_fee_usd,slippage_cost_usd,liquidity_usd,volume_24h_usd,volume_liquidity_ratio,buy_route,sell_route,route_pair,route_hops,dex_count,market_score,liquidity_score,volume_score,pair_score,intelligence_score,ai_priority,opportunity_probability,expected_profit_usd,combined_confidence,prediction_confidence,downside_risk,trend_score,stability_score,score_mean,score_std,score_min,score_max,score_range,quote_latency_ms,quote_age_ms,is_stale_quote,is_high_latency,is_high_price_impact,is_high_cost,is_low_liquidity,is_low_activity,enrichment_quality_score,cycle_position,cycle_size,cycle_elapsed_seconds,scanner_speed_tokens_per_minute,raw_source_payload
HISTORICAL:CYCLE-000009-20260731T034122000000:00000842,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,842,842,CYCLE-000009-20260731T034122000000,9,2026-07-31T03:41:22.000+00:00,2026-07-31T03:41:22.000+00:00,eUSX,EUSX,3ThdFZQKM6kRyVGLG48kaPg5TRMhYMKY1iCRa9xop1WC,3ThdFZQKM6kRyVGLG48kaPg5TRMhYMKY1iCRa9xop1WC,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,0.999698,-0.00030200000000002447,0.002,-0.0023020000000000245,-3.0200000000002447,-23.020000000000245,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Whirlpool → Whirlpool,Whirlpool → Manifest,Whirlpool → Whirlpool || Whirlpool → Manifest,0,0,72.53,94.75,70.68,10.8,70.1219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,42,0,0.0,0.0,"{""event_number"":842,""source_event_id"":842,""timestamp"":""2026-07-31 03:41:22"",""cycle_number"":9,""cycle_id"":""CYCLE-000009-20260731T034122000000"",""cycle_position"":42,""token"":""eUSX"",""token_key"":""EUSX"",""mint"":""3ThdFZQKM6kRyVGLG48kaPg5TRMhYMKY1iCRa9xop1WC"",""asset_key"":""3ThdFZQKM6kRyVGLG48kaPg5TRMhYMKY1iCRa9xop1WC"",""buy_route"":""Whirlpool → Whirlpool"",""sell_route"":""Whirlpool → Manifest"",""route_pair"":""Whirlpool → Whirlpool || Whirlpool → Manifest"",""starting_amount_usd"":1.0,""ending_amount_usd"":0.999698,""quoted_profit_usd"":-0.00030200000000002447,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.0023020000000000245,""gross_return_bps"":-3.0200000000002447,""cost_bps"":20.0,""net_return_bps"":-23.020000000000245,""gross_to_cost_ratio"":-0.15100000000001224,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":72.53,""liquidity_score"":94.75,""volume_score"":70.68,""pair_score"":10.8,""intelligence_score"":70.1219,""composite_market_score"":68.21469,""score_dispersion"":28.037166155258987,""minimum_component_score"":10.8,""maximum_component_score"":94.75,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":true,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000009-20260731T034122000000:00000843,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,843,843,CYCLE-000009-20260731T034122000000,9,2026-07-31T03:41:22.000+00:00,2026-07-31T03:41:22.000+00:00,SPCX,SPCX,SPCXxcqXj6e5dJDVNovHN8744zkbhM2bYudU45BimGb,SPCXxcqXj6e5dJDVNovHN8744zkbhM2bYudU45BimGb,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,0.999696,-0.00030399999999997096,0.002,-0.002303999999999971,-3.0399999999997096,-23.03999999999971,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GoonFi V2,GoonFi V2,GoonFi V2 || GoonFi V2,0,0,80.49,77.78,84.57,77.78,74.2194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,43,0,0.0,0.0,"{""event_number"":843,""source_event_id"":843,""timestamp"":""2026-07-31 03:41:22"",""cycle_number"":9,""cycle_id"":""CYCLE-000009-20260731T034122000000"",""cycle_position"":43,""token"":""SPCX"",""token_key"":""SPCX"",""mint"":""SPCXxcqXj6e5dJDVNovHN8744zkbhM2bYudU45BimGb"",""asset_key"":""SPCXxcqXj6e5dJDVNovHN8744zkbhM2bYudU45BimGb"",""buy_route"":""GoonFi V2"",""sell_route"":""GoonFi V2"",""route_pair"":""GoonFi V2 || GoonFi V2"",""starting_amount_usd"":1.0,""ending_amount_usd"":0.999696,""quoted_profit_usd"":-0.00030399999999997096,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.002303999999999971,""gross_return_bps"":-3.0399999999997096,""cost_bps"":20.0,""net_return_bps"":-23.03999999999971,""gross_to_cost_ratio"":-0.15199999999998548,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":80.49,""liquidity_score"":77.78,""volume_score"":84.57,""pair_score"":77.78,""intelligence_score"":74.2194,""composite_market_score"":79.59494000000001,""score_dispersion"":3.4371726138790284,""minimum_component_score"":74.2194,""maximum_component_score"":84.57,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":true,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000009-20260731T034122000000:00000844,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,844,844,CYCLE-000009-20260731T034122000000,9,2026-07-31T03:41:22.000+00:00,2026-07-31T03:41:22.000+00:00,TRUMP,TRUMP,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,0.999591,-0.0004089999999999927,0.002,-0.0024089999999999927,-4.089999999999927,-24.08999999999993,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HumidiFi,HumidiFi,HumidiFi || HumidiFi,0,0,93.49,98.46,91.36,84.26,83.2584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,44,0,0.0,0.0,"{""event_number"":844,""source_event_id"":844,""timestamp"":""2026-07-31 03:41:22"",""cycle_number"":9,""cycle_id"":""CYCLE-000009-20260731T034122000000"",""cycle_position"":44,""token"":""TRUMP"",""token_key"":""TRUMP"",""mint"":""6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN"",""asset_key"":""6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN"",""buy_route"":""HumidiFi"",""sell_route"":""HumidiFi"",""route_pair"":""HumidiFi || HumidiFi"",""starting_amount_usd"":1.0,""ending_amount_usd"":0.999591,""quoted_profit_usd"":-0.0004089999999999927,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.0024089999999999927,""gross_return_bps"":-4.089999999999927,""cost_bps"":20.0,""net_return_bps"":-24.08999999999993,""gross_to_cost_ratio"":-0.20449999999999635,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":93.49,""liquidity_score"":98.46,""volume_score"":91.36,""pair_score"":84.26,""intelligence_score"":83.2584,""composite_market_score"":91.89883999999999,""score_dispersion"":5.724697743077793,""minimum_component_score"":83.2584,""maximum_component_score"":98.46,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":true,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000009-20260731T034122000000:00000845,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,845,845,CYCLE-000009-20260731T034122000000,9,2026-07-31T03:41:22.000+00:00,2026-07-31T03:41:22.000+00:00,DOOD,DOOD,DvjbEsdca43oQcw2h3HW1CT7N3x5vRcr3QrvTUHnXvgV,DvjbEsdca43oQcw2h3HW1CT7N3x5vRcr3QrvTUHnXvgV,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,0.99956,-0.00043999999999999595,0.002,-0.002439999999999996,-4.3999999999999595,-24.39999999999996,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quantum → Whirlpool,Raydium CP,Quantum → Whirlpool || Raydium CP,0,0,49.74,61.42,38.58,44.44,53.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,45,0,0.0,0.0,"{""event_number"":845,""source_event_id"":845,""timestamp"":""2026-07-31 03:41:22"",""cycle_number"":9,""cycle_id"":""CYCLE-000009-20260731T034122000000"",""cycle_position"":45,""token"":""DOOD"",""token_key"":""DOOD"",""mint"":""DvjbEsdca43oQcw2h3HW1CT7N3x5vRcr3QrvTUHnXvgV"",""asset_key"":""DvjbEsdca43oQcw2h3HW1CT7N3x5vRcr3QrvTUHnXvgV"",""buy_route"":""Quantum → Whirlpool"",""sell_route"":""Raydium CP"",""route_pair"":""Quantum → Whirlpool || Raydium CP"",""starting_amount_usd"":1.0,""ending_amount_usd"":0.99956,""quoted_profit_usd"":-0.00043999999999999595,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.002439999999999996,""gross_return_bps"":-4.3999999999999595,""cost_bps"":20.0,""net_return_bps"":-24.39999999999996,""gross_to_cost_ratio"":-0.21999999999999797,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":49.74,""liquidity_score"":61.42,""volume_score"":38.58,""pair_score"":44.44,""intelligence_score"":53.139,""composite_market_score"":49.972899999999996,""score_dispersion"":7.748932427115365,""minimum_component_score"":38.58,""maximum_component_score"":61.42,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":true,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000009-20260731T034122000000:00000846,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,846,846,CYCLE-000009-20260731T034122000000,9,2026-07-31T03:41:22.000+00:00,2026-07-31T03:41:22.000+00:00,JUP,JUP,JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN,JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,0.999495,-0.0005049999999999777,0.002,-0.0025049999999999777,-5.049999999999777,-25.049999999999777,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZeroFi,Scorch → Manifest,ZeroFi || Scorch → Manifest,0,0,82.67,79.63,85.49,84.26,75.1619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,46,0,0.0,0.0,"{""event_number"":846,""source_event_id"":846,""timestamp"":""2026-07-31 03:41:22"",""cycle_number"":9,""cycle_id"":""CYCLE-000009-20260731T034122000000"",""cycle_position"":46,""token"":""JUP"",""token_key"":""JUP"",""mint"":""JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN"",""asset_key"":""JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN"",""buy_route"":""ZeroFi"",""sell_route"":""Scorch → Manifest"",""route_pair"":""ZeroFi || Scorch → Manifest"",""starting_amount_usd"":1.0,""ending_amount_usd"":0.999495,""quoted_profit_usd"":-0.0005049999999999777,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.0025049999999999777,""gross_return_bps"":-5.049999999999777,""cost_bps"":20.0,""net_return_bps"":-25.049999999999777,""gross_to_cost_ratio"":-0.25249999999998884,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":82.67,""liquidity_score"":79.63,""volume_score"":85.49,""pair_score"":84.26,""intelligence_score"":75.1619,""composite_market_score"":81.96168999999999,""score_dispersion"":3.702928875579437,""minimum_component_score"":75.1619,""maximum_component_score"":85.49,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":true,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000009-20260731T034122000000:00000847,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,847,847,CYCLE-000009-20260731T034122000000,9,2026-07-31T03:41:22.000+00:00,2026-07-31T03:41:22.000+00:00,TSLAx,TSLAX,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,0.999459,-0.0005410000000000137,0.002,-0.0025410000000000137,-5.410000000000137,-25.41000000000014,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Whirlpool,Whirlpool,Whirlpool || Whirlpool,0,0,88.1,84.88,93.52,83.33,79.2878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,47,0,0.0,0.0,"{""event_number"":847,""source_event_id"":847,""timestamp"":""2026-07-31 03:41:22"",""cycle_number"":9,""cycle_id"":""CYCLE-000009-20260731T034122000000"",""cycle_position"":47,""token"":""TSLAx"",""token_key"":""TSLAX"",""mint"":""XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB"",""asset_key"":""XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB"",""buy_route"":""Whirlpool"",""sell_route"":""Whirlpool"",""route_pair"":""Whirlpool || Whirlpool"",""starting_amount_usd"":1.0,""ending_amount_usd"":0.999459,""quoted_profit_usd"":-0.0005410000000000137,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.0025410000000000137,""gross_return_bps"":-5.410000000000137,""cost_bps"":20.0,""net_return_bps"":-25.41000000000014,""gross_to_cost_ratio"":-0.27050000000000685,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":88.1,""liquidity_score"":84.88,""volume_score"":93.52,""pair_score"":83.33,""intelligence_score"":79.2878,""composite_market_score"":86.78227999999999,""score_dispersion"":4.779993168865409,""minimum_component_score"":79.2878,""maximum_component_score"":93.52,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":true,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000009-20260731T034122000000:00000848,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,848,848,CYCLE-000009-20260731T034122000000,9,2026-07-31T03:41:22.000+00:00,2026-07-31T03:41:22.000+00:00,META,META,METAwkXcqyXKy1AtsSgJ8JiUHwGCafnZL38n3vYmeta,METAwkXcqyXKy1AtsSgJ8JiUHwGCafnZL38n3vYmeta,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,0.999313,-0.0006869999999999932,0.002,-0.002686999999999993,-6.869999999999932,-26.869999999999933,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Meteora,Whirlpool,Meteora || Whirlpool,0,0,85.56,85.8,88.89,75.93,77.0781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,48,0,0.0,0.0,"{""event_number"":848,""source_event_id"":848,""timestamp"":""2026-07-31 03:41:22"",""cycle_number"":9,""cycle_id"":""CYCLE-000009-20260731T034122000000"",""cycle_position"":48,""token"":""META"",""token_key"":""META"",""mint"":""METAwkXcqyXKy1AtsSgJ8JiUHwGCafnZL38n3vYmeta"",""asset_key"":""METAwkXcqyXKy1AtsSgJ8JiUHwGCafnZL38n3vYmeta"",""buy_route"":""Meteora"",""sell_route"":""Whirlpool"",""route_pair"":""Meteora || Whirlpool"",""starting_amount_usd"":1.0,""ending_amount_usd"":0.999313,""quoted_profit_usd"":-0.0006869999999999932,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.002686999999999993,""gross_return_bps"":-6.869999999999932,""cost_bps"":20.0,""net_return_bps"":-26.869999999999933,""gross_to_cost_ratio"":-0.3434999999999966,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":85.56,""liquidity_score"":85.8,""volume_score"":88.89,""pair_score"":75.93,""intelligence_score"":77.0781,""composite_market_score"":83.99331,""score_dispersion"":5.1678362297580565,""minimum_component_score"":75.93,""maximum_component_score"":88.89,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":true,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000009-20260731T034122000000:00000849,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,849,849,CYCLE-000009-20260731T034122000000,9,2026-07-31T03:41:22.000+00:00,2026-07-31T03:41:22.000+00:00,$WIF,$WIF,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,0.999241,-0.0007589999999999542,0.002,-0.002758999999999954,-7.589999999999542,-27.58999999999954,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Byreal → Aquifer → Whirlpool,Whirlpool → HumidiFi,Byreal → Aquifer → Whirlpool || Whirlpool → HumidiFi,0,0,79.07,89.2,65.74,84.26,72.9527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,49,0,0.0,0.0,"{""event_number"":849,""source_event_id"":849,""timestamp"":""2026-07-31 03:41:22"",""cycle_number"":9,""cycle_id"":""CYCLE-000009-20260731T034122000000"",""cycle_position"":49,""token"":""$WIF"",""token_key"":""$WIF"",""mint"":""EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm"",""asset_key"":""EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm"",""buy_route"":""Byreal → Aquifer → Whirlpool"",""sell_route"":""Whirlpool → HumidiFi"",""route_pair"":""Byreal → Aquifer → Whirlpool || Whirlpool → HumidiFi"",""starting_amount_usd"":1.0,""ending_amount_usd"":0.999241,""quoted_profit_usd"":-0.0007589999999999542,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.002758999999999954,""gross_return_bps"":-7.589999999999542,""cost_bps"":20.0,""net_return_bps"":-27.58999999999954,""gross_to_cost_ratio"":-0.3794999999999771,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":79.07,""liquidity_score"":89.2,""volume_score"":65.74,""pair_score"":84.26,""intelligence_score"":72.9527,""composite_market_score"":79.10327,""score_dispersion"":8.26143254202321,""minimum_component_score"":65.74,""maximum_component_score"":89.2,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":true,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000009-20260731T034122000000:00000850,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,850,850,CYCLE-000009-20260731T034122000000,9,2026-07-31T03:41:22.000+00:00,2026-07-31T03:41:22.000+00:00,POPCAT,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,0.99924,-0.0007599999999999829,0.002,-0.002759999999999983,-7.599999999999829,-27.59999999999983,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Raydium CLMM → Whirlpool,Whirlpool → Whirlpool → SolFi V2,Raydium CLMM → Whirlpool || Whirlpool → Whirlpool → SolFi V2,0,0,80.74,87.96,71.3,84.26,74.4833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,50,0,0.0,0.0,"{""event_number"":850,""source_event_id"":850,""timestamp"":""2026-07-31 03:41:22"",""cycle_number"":9,""cycle_id"":""CYCLE-000009-20260731T034122000000"",""cycle_position"":50,""token"":""POPCAT"",""token_key"":""POPCAT"",""mint"":""7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr"",""asset_key"":""7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr"",""buy_route"":""Raydium CLMM → Whirlpool"",""sell_route"":""Whirlpool → Whirlpool → SolFi V2"",""route_pair"":""Raydium CLMM → Whirlpool || Whirlpool → Whirlpool → SolFi V2"",""starting_amount_usd"":1.0,""ending_amount_usd"":0.99924,""quoted_profit_usd"":-0.0007599999999999829,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.002759999999999983,""gross_return_bps"":-7.599999999999829,""cost_bps"":20.0,""net_return_bps"":-27.59999999999983,""gross_to_cost_ratio"":-0.37999999999999146,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":80.74,""liquidity_score"":87.96,""volume_score"":71.3,""pair_score"":84.26,""intelligence_score"":74.4833,""composite_market_score"":80.55932999999999,""score_dispersion"":6.1296805775178855,""minimum_component_score"":71.3,""maximum_component_score"":87.96,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":true,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000009-20260731T034122000000:00000851,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,851,851,CYCLE-000009-20260731T034122000000,9,2026-07-31T03:41:22.000+00:00,2026-07-31T03:41:22.000+00:00,CARDS,CARDS,CARDSccUMFKoPRZxt5vt3ksUbxEFEcnZ3H2pd3dKxYjp,CARDSccUMFKoPRZxt5vt3ksUbxEFEcnZ3H2pd3dKxYjp,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,0.999174,-0.0008259999999999934,0.002,-0.0028259999999999934,-8.259999999999934,-28.259999999999934,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Raydium CLMM,Raydium CLMM,Raydium CLMM || Raydium CLMM,0,0,88.55,86.11,92.9,84.26,79.6055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,51,0,0.0,0.0,"{""event_number"":851,""source_event_id"":851,""timestamp"":""2026-07-31 03:41:22"",""cycle_number"":9,""cycle_id"":""CYCLE-000009-20260731T034122000000"",""cycle_position"":51,""token"":""CARDS"",""token_key"":""CARDS"",""mint"":""CARDSccUMFKoPRZxt5vt3ksUbxEFEcnZ3H2pd3dKxYjp"",""asset_key"":""CARDSccUMFKoPRZxt5vt3ksUbxEFEcnZ3H2pd3dKxYjp"",""buy_route"":""Raydium CLMM"",""sell_route"":""Raydium CLMM"",""route_pair"":""Raydium CLMM || Raydium CLMM"",""starting_amount_usd"":1.0,""ending_amount_usd"":0.999174,""quoted_profit_usd"":-0.0008259999999999934,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.0028259999999999934,""gross_return_bps"":-8.259999999999934,""cost_bps"":20.0,""net_return_bps"":-28.259999999999934,""gross_to_cost_ratio"":-0.4129999999999967,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":88.55,""liquidity_score"":86.11,""volume_score"":92.9,""pair_score"":84.26,""intelligence_score"":79.6055,""composite_market_score"":87.27205,""score_dispersion"":4.418946032709608,""minimum_component_score"":79.6055,""maximum_component_score"":92.9,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":true,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000009-20260731T034122000000:00000852,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,852,852,CYCLE-000009-20260731T034122000000,9,2026-07-31T03:41:22.000+00:00,2026-07-31T03:41:22.000+00:00,CRCLx,CRCLX,XsueG8BtpquVJX9LVLLEGuViXUungE6WmK5YZ3p3bd1,XsueG8BtpquVJX9LVLLEGuViXUungE6WmK5YZ3p3bd1,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,0.99917,-0.0008299999999999974,0.002,-0.0028299999999999974,-8.299999999999974,-28.299999999999976,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Whirlpool,Whirlpool,Whirlpool || Whirlpool,0,0,89.03,90.43,94.44,70.37,79.8922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,52,0,0.0,0.0,"{""event_number"":852,""source_event_id"":852,""timestamp"":""2026-07-31 03:41:22"",""cycle_number"":9,""cycle_id"":""CYCLE-000009-20260731T034122000000"",""cycle_position"":52,""token"":""CRCLx"",""token_key"":""CRCLX"",""mint"":""XsueG8BtpquVJX9LVLLEGuViXUungE6WmK5YZ3p3bd1"",""asset_key"":""XsueG8BtpquVJX9LVLLEGuViXUungE6WmK5YZ3p3bd1"",""buy_route"":""Whirlpool"",""sell_route"":""Whirlpool"",""route_pair"":""Whirlpool || Whirlpool"",""starting_amount_usd"":1.0,""ending_amount_usd"":0.99917,""quoted_profit_usd"":-0.0008299999999999974,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.0028299999999999974,""gross_return_bps"":-8.299999999999974,""cost_bps"":20.0,""net_return_bps"":-28.299999999999976,""gross_to_cost_ratio"":-0.4149999999999987,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":89.03,""liquidity_score"":90.43,""volume_score"":94.44,""pair_score"":70.37,""intelligence_score"":79.8922,""composite_market_score"":86.74922000000001,""score_dispersion"":8.658239302213815,""minimum_component_score"":70.37,""maximum_component_score"":94.44,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":true,""has_route"":true,""has_error"":false}"
